"subj","rt","resp","cond","r1","r2","t1","t2"
11,3868,0,0.5,10,12.525,0,25
11,1590,0,0.3,10,11.3083,0,19
11,2232,0,0.1,10,11.7366,0,35
11,2092,1,0.5,10,13.636,0,36
11,2512,0,0.1,10,11.9118,0,37
11,3654,0,0.3,10,12.2665,0,29
11,2170,1,0.7,10,13.91,0,32
12,2582,0,0.1,10,10.4032,0,23
12,2646,1,0.5,10,11.536,0,32
12,2948,0,0.3,10,10.8337,0,23
12,3482,0,0.5,10,10.72,0,15
12,2488,1,0.9,10,12.1109,0,29
12,3478,1,0.9,10,11.7027,0,21
12,3846,0,0.1,10,10.3583,0,22
12,2860,1,0.7,10,11.4726,0,25
12,3510,1,0.3,10,11.302,0,33
12,2328,1,0.9,10,12.3661,0,34
12,3258,1,0.1,10,11.3926,0,45
12,3080,1,0.5,10,11.776,0,37
12,3476,0,0.1,10,10.2233,0,19
12,3862,1,0.5,10,11.776,0,37
12,3566,1,0.7,10,12.4068,0,44
12,4712,1,0.3,10,11.1147,0,29
12,3980,1,0.7,10,12.0135,0,36
12,4162,1,0.5,10,11.68,0,35
12,2832,0,0.3,10,10.6932,0,20
12,2074,1,0.9,10,12.8764,0,44
12,3664,1,0.5,10,12.016,0,42
12,4416,1,0.7,10,12.2593,0,41
12,4446,1,0.5,10,11.248,0,26
12,3942,1,0.9,10,12.9274,0,45
12,3510,0,0.7,10,10.9809,0,15
12,3608,1,0.9,10,12.6212,0,39
12,4082,1,0.5,10,11.68,0,35
12,4018,1,0.5,10,11.728,0,36
12,3168,0,0.1,10,10.3133,0,21
12,3832,1,0.5,10,12.16,0,45
12,3076,1,0.9,10,12.3661,0,34
12,3574,0,0.3,10,10.7401,0,21
12,3752,1,0.7,10,11.0301,0,16
12,3160,1,0.9,10,12.3661,0,34
12,3454,1,0.7,10,12.161,0,39
12,3596,1,0.5,10,11.68,0,35
12,3042,0,0.1,10,10.3133,0,21
12,3734,1,0.5,10,11.92,0,40
12,4650,1,0.5,10,11.344,0,28
12,2460,1,0.7,10,11.2268,0,20
12,2166,0,0.1,10,10.0435,0,15
12,3260,1,0.5,10,11.728,0,36
12,2422,1,0.5,10,11.2,0,25
12,1962,0,0.1,10,10.0435,0,15
12,2384,1,0.5,10,11.344,0,28
12,3002,0,0.1,10,10.9429,0,35
12,2128,1,0.7,10,12.2593,0,41
12,2166,1,0.3,10,11.3489,0,34
12,3812,0,0.1,10,10.9429,0,35
12,3328,1,0.7,10,11.6201,0,28
12,2160,1,0.5,10,10.72,0,15
12,3380,1,0.3,10,10.5527,0,17
12,1914,1,0.7,10,11.6201,0,28
12,2964,1,0.5,10,11.92,0,40
12,3750,1,0.9,10,11.9068,0,25
12,3658,0,0.1,10,11.1228,0,39
12,1718,1,0.9,10,12.3151,0,33
12,2888,0,0.5,10,11.488,0,31
12,3512,1,0.5,10,11.776,0,37
12,2274,0,0.1,10,11.1228,0,39
12,1640,1,0.9,10,11.9579,0,26
12,2674,0,0.1,10,10.2233,0,19
12,3302,1,0.5,10,12.16,0,45
12,4360,1,0.5,10,12.064,0,43
12,2802,1,0.7,10,11.9643,0,35
12,2818,0,0.3,10,10.5059,0,16
12,2036,0,0.3,10,10.6932,0,20
12,2334,0,0.5,10,10.96,0,20
12,2630,0,0.3,10,10.5996,0,18
12,2838,1,0.7,10,11.2268,0,20
12,2166,0,0.5,10,10.816,0,17
12,3702,0,0.3,10,11.0211,0,27
12,3332,0,0.5,10,11.152,0,24
12,3004,1,0.5,10,11.536,0,32
12,2386,1,0.5,10,12.016,0,42
12,3536,1,0.3,10,11.2552,0,32
12,1820,1,0.7,10,11.2759,0,21
12,3476,0,0.5,10,10.72,0,15
12,4070,1,0.3,10,11.8172,0,44
12,3046,0,0.5,10,11.008,0,21
12,1896,1,0.9,10,12.6723,0,40
12,3906,1,0.5,10,11.152,0,24
12,2608,0,0.3,10,11.0211,0,27
12,1992,1,0.9,10,12.5192,0,37
12,3430,1,0.7,10,11.1776,0,19
12,3524,0,0.5,10,11.584,0,33
12,2736,0,0.3,10,10.5996,0,18
12,2718,1,0.3,10,11.6299,0,40
12,3078,0,0.3,10,10.9742,0,26
12,2364,1,0.7,10,12.1118,0,38
12,2190,0,0.3,10,10.5059,0,16
12,2314,0,0.1,10,10.4032,0,23
12,2216,0,0.1,10,10.718,0,30
12,2204,1,0.7,10,12.2593,0,41
12,2190,1,0.5,10,11.584,0,33
12,1930,1,0.9,10,12.9274,0,45
12,1598,1,0.9,10,12.4682,0,36
12,2678,1,0.5,10,12.016,0,42
12,1898,1,0.9,10,12.6723,0,40
12,4046,1,0.5,10,11.488,0,31
12,2276,0,0.1,10,10.4482,0,24
12,3546,1,0.7,10,11.0793,0,17
12,3600,1,0.3,10,11.7704,0,43
12,2730,1,0.9,10,11.3965,0,15
12,3754,1,0.1,10,11.3476,0,44
12,2588,1,0.5,10,11.536,0,32
12,1718,1,0.5,10,11.344,0,28
12,2084,1,0.7,10,12.4068,0,44
12,2020,1,0.7,10,12.3085,0,42
12,2168,0,0.1,10,10.1334,0,17
12,3052,0,0.5,10,11.008,0,21
12,2520,0,0.1,10,10.763,0,31
12,2744,0,0.5,10,11.632,0,34
12,3052,1,0.9,10,12.162,0,30
12,2274,1,0.9,10,11.8558,0,24
12,4230,1,0.5,10,11.584,0,33
12,3794,1,0.5,10,12.112,0,44
12,2652,0,0.3,10,11.0211,0,27
12,2140,0,0.1,10,10.1334,0,17
12,4332,1,0.5,10,12.16,0,45
12,2582,0,0.1,10,11.1228,0,39
12,2150,1,0.5,10,11.344,0,28
12,1770,0,0.3,10,11.1147,0,29
12,2900,0,0.5,10,11.104,0,23
12,3720,0,0.5,10,11.68,0,35
12,2528,1,0.5,10,12.16,0,45
12,2672,0,0.3,10,10.5527,0,17
12,2350,1,0.9,10,12.0599,0,28
12,3544,0,0.5,10,10.816,0,17
12,4558,1,0.7,10,11.6201,0,28
12,2030,0,0.5,10,10.72,0,15
12,3218,1,0.5,10,12.016,0,42
12,2354,0,0.7,10,11.1284,0,18
12,2696,1,0.9,10,12.0089,0,27
12,2290,0,0.3,10,10.5059,0,16
12,2546,0,0.1,10,11.3026,0,43
12,3274,1,0.7,10,12.456,0,45
12,3300,0,0.5,10,11.344,0,28
12,3974,1,0.7,10,12.3085,0,42
12,2204,0,0.3,10,11.7235,0,42
12,3592,0,0.3,10,11.2084,0,31
12,3524,0,0.1,10,10.8529,0,33
12,2342,0,0.9,10,12.8254,0,43
12,1812,0,0.3,10,10.8337,0,23
12,3364,0,0.5,10,11.392,0,29
12,2380,1,0.9,10,12.0089,0,27
12,3560,1,0.5,10,11.584,0,33
12,4218,1,0.7,10,11.9151,0,34
12,2574,0,0.1,10,10.2233,0,19
12,2592,0,0.5,10,11.104,0,23
12,3130,1,0.5,10,12.016,0,42
12,3292,1,0.9,10,11.9068,0,25
12,2766,1,0.9,10,12.0089,0,27
12,3066,1,0.3,10,11.3957,0,35
12,3344,1,0.5,10,11.776,0,37
12,4052,1,0.9,10,12.1109,0,29
12,2570,0,0.1,10,11.0778,0,38
12,3230,0,0.7,10,11.4726,0,25
12,2834,1,0.9,10,12.5702,0,38
12,4342,1,0.7,10,11.866,0,33
12,2106,0,0.3,10,10.7869,0,22
12,1872,0,0.1,10,10.4932,0,25
12,3326,1,0.7,10,11.4234,0,24
12,4086,0,0.7,10,11.0301,0,16
12,1960,0,0.5,10,10.768,0,16
12,3246,1,0.9,10,12.7743,0,42
12,2724,0,0.3,10,11.3489,0,34
12,2172,0,0.1,10,10.9878,0,36
12,2264,0,0.1,10,11.1677,0,40
12,1848,0,0.5,10,10.72,0,15
12,3334,0,0.5,10,11.872,0,39
13,2348,0,0.5,10,25.444,0,44
13,2530,1,0.7,10,18.5447,0,22
13,2908,0,0.1,10,18.9848,0,33
13,3046,0,0.1,10,18.0586,0,30
13,2382,1,0.5,10,24.742,0,42
13,3528,1,0.5,10,23.338,0,38
13,4154,0,0.3,10,19.2423,0,29
13,3220,0,0.9,10,26.9339,0,40
13,3270,0,0.5,10,19.828,0,28
13,2794,0,0.5,10,21.934,0,34
13,2786,0,0.5,10,23.689,0,39
13,3716,0,0.9,10,28.1137,0,43
13,2598,0,0.3,10,21.9199,0,37
13,2392,1,0.9,10,19.0689,0,20
13,2902,0,0.1,10,17.1324,0,27
13,3402,0,0.5,10,25.093,0,43
13,3196,0,0.5,10,25.093,0,43
13,2660,0,0.5,10,19.477,0,27
13,3076,0,0.7,10,25.8905,0,42
13,2432,1,0.9,10,17.4959,0,16
13,3288,0,0.3,10,17.9035,0,25
13,2652,0,0.7,10,25.1559,0,40
13,2170,1,0.3,10,14.5564,0,15
13,3604,0,0.5,10,16.669,0,19
13,3592,0,0.5,10,17.371,0,21
13,2198,0,0.3,10,16.5646,0,21
13,3296,0,0.1,10,18.9848,0,33
13,3208,0,0.7,10,18.9119,0,23
13,2552,0,0.1,10,15.2799,0,21
13,2504,1,0.9,10,17.1026,0,15
13,2900,0,0.5,10,23.338,0,38
13,2706,0,0.5,10,19.828,0,28
13,3428,0,0.3,10,23.9282,0,43
13,3114,0,0.3,10,19.2423,0,29
13,2626,0,0.1,10,17.1324,0,27
13,2992,1,0.3,10,23.2588,0,41
13,2624,1,0.5,10,20.881,0,31
13,2718,1,0.5,10,17.371,0,21
13,2280,0,0.1,10,19.6023,0,35
13,2508,0,0.3,10,22.9241,0,40
13,2060,1,0.7,10,15.9736,0,15
13,3282,0,0.3,10,21.5852,0,36
13,3698,1,0.5,10,19.126,0,26
13,1930,0,0.1,10,21.1461,0,40
13,3268,0,0.9,10,23.0014,0,30
13,2468,1,0.9,10,25.3609,0,36
13,3698,0,0.3,10,18.9076,0,28
13,2764,1,0.7,10,19.2792,0,24
13,2566,1,0.3,10,16.2299,0,20
13,1930,1,0.9,10,19.0689,0,20
13,3120,0,0.1,10,19.9111,0,36
13,3642,1,0.5,10,18.424,0,24
13,3160,1,0.5,10,20.881,0,31
13,2676,1,0.7,10,17.4428,0,19
13,2246,0,0.5,10,22.636,0,36
13,3152,0,0.1,10,16.8236,0,26
13,2490,1,0.9,10,27.3272,0,41
13,2642,1,0.9,10,27.3272,0,41
13,3676,1,0.5,10,21.583,0,33
13,2322,0,0.1,10,18.0586,0,30
13,2292,0,0.5,10,24.742,0,42
13,3884,0,0.5,10,24.04,0,40
13,2872,0,0.1,10,19.2936,0,34
13,2354,1,0.9,10,26.9339,0,40
13,4104,1,0.5,10,22.285,0,35
13,2364,1,0.3,10,17.9035,0,25
13,2508,1,0.5,10,18.073,0,23
13,2128,1,0.5,10,18.775,0,25
13,2914,1,0.7,10,21.8503,0,31
13,1742,0,0.7,10,24.0541,0,37
13,3042,0,0.5,10,18.424,0,24
13,2470,0,0.3,10,22.9241,0,40
13,2326,1,0.9,10,23.7879,0,32
13,2986,1,0.5,10,19.126,0,26
13,2140,0,0.1,10,19.9111,0,36
13,3652,0,0.9,10,23.3947,0,31
13,2600,0,0.5,10,19.828,0,28
13,1950,0,0.1,10,19.9111,0,36
13,2262,0,0.5,10,21.934,0,34
13,1938,0,0.7,10,24.7886,0,39
13,3434,1,0.7,10,26.6251,0,44
13,2136,0,0.1,10,18.3673,0,31
13,2948,0,0.3,10,23.5935,0,42
13,2184,1,0.5,10,17.02,0,20
13,2742,1,0.7,10,26.9924,0,45
13,2062,1,0.7,10,18.9119,0,23
13,2288,1,0.9,10,19.8554,0,22
13,2794,1,0.9,10,27.7204,0,42
13,3580,0,0.7,10,24.0541,0,37
13,2894,1,0.1,10,14.6624,0,19
13,2714,1,0.9,10,17.1026,0,15
13,3002,1,0.9,10,27.7204,0,42
13,3214,1,0.1,10,15.2799,0,21
13,2824,0,0.3,10,17.5688,0,24
13,4182,0,0.5,10,22.285,0,35
13,2662,1,0.5,10,18.073,0,23
13,3254,0,0.9,10,22.6081,0,29
13,2590,1,0.7,10,16.7082,0,17
13,2570,1,0.7,10,26.9924,0,45
13,3624,1,0.5,10,21.583,0,33
13,2830,0,0.7,10,20.7484,0,28
13,2858,0,0.5,10,20.53,0,30
13,2548,1,0.5,10,18.775,0,25
13,3444,0,0.7,10,20.7484,0,28
13,2454,1,0.5,10,17.722,0,22
13,3462,0,0.3,10,20.2464,0,32
13,3440,0,0.9,10,26.1474,0,38
13,2708,0,0.1,10,18.3673,0,31
13,2340,0,0.1,10,19.2936,0,34
13,2200,1,0.7,10,18.1774,0,21
13,3096,1,0.1,10,16.8236,0,26
13,2762,0,0.3,10,22.5894,0,39
13,3498,0,0.5,10,22.636,0,36
13,3238,0,0.5,10,20.179,0,29
13,3926,1,0.7,10,22.2176,0,32
13,2154,0,0.3,10,22.5894,0,39
13,2022,1,0.7,10,16.3409,0,16
13,2700,1,0.3,10,20.5811,0,33
13,2214,1,0.9,10,17.4959,0,16
13,2950,0,0.5,10,19.477,0,27
13,2178,0,0.1,10,16.2061,0,24
13,2188,1,0.5,10,24.742,0,42
13,2036,0,0.5,10,15.265,0,15
13,2806,0,0.9,10,26.1474,0,38
13,2580,0,0.9,10,28.9002,0,45
13,3052,0,0.5,10,25.795,0,45
13,3684,0,0.3,10,22.5894,0,39
13,4284,1,0.5,10,19.828,0,28
13,2602,1,0.5,10,20.53,0,30
13,3080,1,0.5,10,17.371,0,21
13,1988,0,0.1,10,19.2936,0,34
13,2350,0,0.1,10,16.2061,0,24
13,2102,1,0.7,10,26.6251,0,44
13,4164,1,0.9,10,25.7542,0,37
13,2536,1,0.9,10,21.8216,0,27
13,2198,0,0.5,10,23.338,0,38
13,2948,1,0.7,10,18.9119,0,23
13,2512,1,0.5,10,19.828,0,28
13,1968,0,0.3,10,23.9282,0,43
13,3000,0,0.5,10,22.636,0,36
13,2430,1,0.5,10,17.371,0,21
13,2384,0,0.7,10,25.5232,0,41
13,3322,0,0.3,10,20.9158,0,34
13,2568,0,0.1,10,14.6624,0,19
13,2058,1,0.7,10,18.1774,0,21
13,2342,1,0.7,10,22.5849,0,33
13,2832,1,0.7,10,22.9522,0,34
13,1858,0,0.1,10,16.8236,0,26
13,3308,0,0.5,10,21.232,0,32
13,3082,0,0.5,10,19.828,0,28
13,2148,1,0.5,10,15.616,0,16
13,1934,1,0.9,10,17.1026,0,15
13,2220,0,0.1,10,16.2061,0,24
13,2146,1,0.9,10,17.1026,0,15
13,2798,0,0.1,10,16.8236,0,26
13,2540,1,0.9,10,25.3609,0,36
13,3122,1,0.7,10,16.7082,0,17
13,2908,0,0.3,10,14.8911,0,16
13,3388,1,0.5,10,21.583,0,33
13,2094,1,0.9,10,24.1812,0,33
13,2102,1,0.5,10,15.265,0,15
13,2416,1,0.5,10,15.265,0,15
13,2902,0,0.3,10,16.2299,0,20
13,3208,1,0.5,10,21.583,0,33
13,2746,1,0.3,10,14.8911,0,16
13,3712,0,0.5,10,19.126,0,26
13,2390,1,0.9,10,24.5744,0,34
13,2400,0,0.1,10,20.2198,0,37
13,3034,0,0.7,10,23.6868,0,36
13,2740,0,0.3,10,15.2258,0,17
13,3312,1,0.5,10,20.179,0,29
13,2282,0,0.1,10,17.4411,0,28
13,2864,0,0.3,10,17.9035,0,25
13,3046,0,0.5,10,16.669,0,19
13,3480,0,0.3,10,21.2505,0,35
13,2250,1,0.9,10,25.3609,0,36
13,2054,0,0.1,10,20.2198,0,37
13,3052,1,0.5,10,20.179,0,29
13,2752,0,0.3,10,20.2464,0,32
14,2294,1,0.9,10,95.7923,0,30
14,2070,0,0.1,10,10.8262,0,42
14,2232,0,0.5,10,63.01,0,38
14,1996,0,0.3,10,34.0692,0,29
14,2592,0,0.5,10,30.925,0,15
14,2014,1,0.9,10,121.5826,0,40
14,1948,0,0.5,10,49.06,0,28
14,2198,0,0.1,10,9.0648,0,34
14,1996,0,0.3,10,43.4888,0,39
14,2338,0,0.5,10,69.985,0,43
14,1928,0,0.1,10,9.7253,0,37
14,2056,0,0.3,10,25.5916,0,20
14,2546,1,0.7,10,63.3235,0,27
14,1858,0,0.3,10,47.2567,0,43
14,2004,1,0.7,10,92.9982,0,43
14,2146,1,0.7,10,63.3235,0,27
14,2658,1,0.5,10,68.59,0,42
14,2606,0,0.7,10,42.9222,0,16
14,2980,0,0.5,10,44.875,0,25
14,3130,1,0.5,10,65.8,0,40
14,1964,0,0.5,10,30.925,0,15
14,2098,0,0.7,10,48.4862,0,19
14,1920,0,0.1,10,6.2023,0,21
14,2024,0,0.5,10,39.295,0,21
14,1904,0,0.3,10,37.8371,0,33
14,1942,0,0.5,10,42.085,0,23
14,2052,1,0.9,10,72.5811,0,21
14,2418,1,0.9,10,57.107,0,15
14,2788,1,0.5,10,63.01,0,38
14,1964,0,0.5,10,49.06,0,28
14,1960,1,0.9,10,129.3196,0,43
14,1808,0,0.3,10,34.0692,0,29
14,1864,0,0.3,10,32.1853,0,27
14,2708,1,0.5,10,67.195,0,41
14,1844,0,0.3,10,35.9532,0,31
14,1912,0,0.5,10,39.295,0,21
14,3160,0,0.5,10,58.825,0,35
14,1854,1,0.9,10,121.5826,0,40
14,1906,0,0.3,10,20.8818,0,15
14,1768,0,0.3,10,40.663,0,36
14,1818,0,0.1,10,7.3033,0,26
14,1786,1,0.9,10,121.5826,0,40
14,2156,0,0.5,10,51.85,0,30
14,1804,0,0.1,10,9.5051,0,36
14,2732,1,0.7,10,65.1782,0,28
14,1818,0,0.1,10,6.8629,0,24
14,1838,0,0.5,10,37.9,0,20
14,2096,0,0.3,10,25.5916,0,20
14,1998,1,0.7,10,80.0155,0,36
14,1968,0,0.5,10,43.48,0,24
14,1822,1,0.9,10,98.3713,0,31
14,2526,0,0.9,10,67.4231,0,19
14,2784,1,0.7,10,80.0155,0,36
14,1804,0,0.5,10,46.27,0,26
14,1920,0,0.5,10,67.195,0,41
14,1824,0,0.1,10,10.6061,0,41
14,3080,1,0.5,10,56.035,0,33
14,2890,1,0.5,10,51.85,0,30
14,1726,0,0.1,10,10.8262,0,42
14,2402,1,0.7,10,87.4342,0,40
14,1800,0,0.1,10,9.0648,0,34
14,1936,0,0.1,10,10.3859,0,40
14,2592,1,0.5,10,58.825,0,35
14,1772,0,0.3,10,30.3014,0,25
14,1996,1,0.9,10,77.7392,0,23
14,2356,1,0.7,10,59.6142,0,25
14,2316,1,0.7,10,70.7422,0,31
14,1978,1,0.9,10,113.8455,0,37
14,1756,0,0.1,10,6.8629,0,24
14,1796,0,0.3,10,44.4308,0,40
14,2936,0,0.5,10,54.64,0,32
14,1908,0,0.5,10,46.27,0,26
14,2316,0,0.5,10,60.22,0,36
14,2354,1,0.7,10,70.7422,0,31
14,1804,0,0.1,10,7.7436,0,28
14,2460,0,0.5,10,60.22,0,36
14,2464,1,0.7,10,76.3062,0,34
14,1904,0,0.5,10,64.405,0,39
14,1788,0,0.1,10,11.2666,0,44
14,1962,0,0.3,10,35.9532,0,31
14,2484,1,0.7,10,91.1435,0,42
14,1838,0,0.5,10,37.9,0,20
14,1844,0,0.1,10,11.4868,0,45
14,1832,0,0.3,10,28.4175,0,23
14,2112,1,0.9,10,75.1601,0,22
14,1964,1,0.9,10,126.7406,0,42
14,2018,0,0.5,10,61.615,0,37
14,2170,1,0.9,10,67.4231,0,19
14,2308,1,0.9,10,57.107,0,15
14,2764,1,0.7,10,91.1435,0,42
14,2732,1,0.9,10,72.5811,0,21
14,1898,0,0.1,10,6.8629,0,24
14,3056,1,0.9,10,108.6874,0,35
14,1992,0,0.5,10,42.085,0,23
14,2102,0,0.3,10,34.0692,0,29
14,2032,0,0.1,10,5.3216,0,17
14,1956,1,0.9,10,134.4777,0,45
14,2054,1,0.9,10,103.5294,0,33
14,2114,0,0.5,10,49.06,0,28
14,2130,0,0.3,10,35.0112,0,30
14,2074,0,0.3,10,30.3014,0,25
14,2894,1,0.7,10,65.1782,0,28
14,1766,0,0.1,10,6.4225,0,22
14,2214,1,0.9,10,100.9504,0,32
14,1900,0,0.1,10,9.9455,0,38
14,2286,0,0.5,10,53.245,0,31
14,2564,0,0.5,10,57.43,0,34
14,2114,0,0.3,10,26.5336,0,21
14,1992,0,0.3,10,31.2434,0,26
14,1898,0,0.1,10,10.1657,0,39
14,2028,0,0.5,10,60.22,0,36
14,2206,0,0.5,10,50.455,0,29
14,2266,0,0.5,10,54.64,0,32
14,2592,0,0.5,10,64.405,0,39
14,2380,0,0.7,10,42.9222,0,16
14,2246,0,0.5,10,56.035,0,33
14,2234,0,0.5,10,32.32,0,16
14,2176,1,0.9,10,88.0552,0,27
14,2210,0,0.5,10,43.48,0,24
14,2098,0,0.3,10,46.3147,0,42
14,2020,0,0.3,10,20.8818,0,15
14,2078,0,0.3,10,42.5469,0,38
14,2366,0,0.5,10,72.775,0,45
14,2198,1,0.7,10,96.7075,0,45
14,1988,0,0.3,10,43.4888,0,39
14,2082,0,0.5,10,49.06,0,28
14,2350,1,0.9,10,95.7923,0,30
14,2002,0,0.3,10,26.5336,0,21
14,2662,1,0.7,10,76.3062,0,34
14,1890,0,0.5,10,43.48,0,24
14,1910,1,0.7,10,94.8528,0,44
14,1904,0,0.3,10,41.6049,0,37
14,2180,0,0.5,10,47.665,0,27
14,2068,1,0.9,10,116.4245,0,38
14,1788,0,0.5,10,42.085,0,23
14,1868,0,0.1,10,7.7436,0,28
14,2088,1,0.9,10,129.3196,0,43
14,1870,0,0.3,10,40.663,0,36
14,2424,1,0.9,10,72.5811,0,21
14,2144,1,0.9,10,124.1616,0,41
14,2056,0,0.5,10,57.43,0,34
14,1870,0,0.1,10,5.7619,0,19
14,1970,0,0.1,10,6.2023,0,21
14,2788,0,0.5,10,56.035,0,33
14,1918,0,0.1,10,9.0648,0,34
14,1886,0,0.5,10,46.27,0,26
14,2678,1,0.7,10,72.5968,0,32
14,2598,0,0.7,10,65.1782,0,28
14,1920,0,0.5,10,32.32,0,16
14,3016,0,0.9,10,57.107,0,15
14,2424,0,0.5,10,43.48,0,24
14,2246,0,0.1,10,4.8812,0,15
14,3212,1,0.7,10,61.4689,0,26
14,2454,0,0.5,10,60.22,0,36
14,2848,1,0.9,10,62.265,0,17
14,3118,0,0.5,10,32.32,0,16
14,2878,1,0.7,10,74.4515,0,33
14,2284,1,0.7,10,74.4515,0,33
14,1954,0,0.7,10,41.0676,0,15
14,1980,0,0.3,10,20.8818,0,15
14,2066,0,0.5,10,37.9,0,20
14,1980,0,0.1,10,8.8446,0,33
14,2192,0,0.7,10,42.9222,0,16
14,2194,0,0.5,10,46.27,0,26
14,1778,0,0.1,10,9.0648,0,34
14,2830,1,0.7,10,81.8702,0,37
14,2966,0,0.5,10,60.22,0,36
14,2014,0,0.3,10,22.7657,0,17
14,3060,1,0.7,10,67.0329,0,29
14,2132,1,0.9,10,90.6343,0,28
14,1740,0,0.1,10,7.0831,0,25
14,2696,0,0.7,10,48.4862,0,19
14,1870,0,0.1,10,9.2849,0,35
14,1988,0,0.3,10,40.663,0,36
14,2298,0,0.5,10,61.615,0,37
14,1986,1,0.9,10,93.2133,0,29
14,2204,0,0.5,10,54.64,0,32
14,2016,0,0.1,10,5.5418,0,18
14,2720,0,0.5,10,49.06,0,28
14,2206,0,0.5,10,61.615,0,37
15,3862,0,0.7,10,49.151,0,44
15,2626,1,0.3,10,22.6096,0,22
15,2556,0,0.9,10,47.7606,0,33
15,2870,1,0.9,10,52.9106,0,38
15,1444,1,0.7,10,35.4429,0,28
15,3334,0,0.5,10,35.432,0,34
15,3566,1,0.9,10,53.9406,0,39
15,3450,0,0.5,10,42.164,0,43
15,3208,0,0.3,10,32.1983,0,37
15,2892,1,0.5,10,24.96,0,20
15,2802,0,0.1,10,18.8115,0,27
15,3036,1,0.5,10,42.164,0,43
15,2712,1,0.5,10,42.164,0,43
15,2840,1,0.9,10,41.5805,0,27
15,3248,0,0.1,10,25.8013,0,42
15,2254,1,0.3,10,18.7741,0,16
15,3536,0,0.9,10,33.3404,0,19
15,3196,1,0.5,10,25.708,0,21
15,3288,1,0.9,10,29.2204,0,15
15,2526,0,0.3,10,26.4451,0,28
15,2660,1,0.9,10,58.0607,0,43
15,2984,1,0.5,10,39.92,0,40
15,2790,1,0.3,10,18.1348,0,15
15,3504,1,0.7,10,28.5889,0,20
15,3444,1,0.7,10,31.1592,0,23
15,3188,0,0.1,10,20.6755,0,31
15,3366,1,0.1,10,23.4714,0,37
15,3754,1,0.5,10,41.416,0,42
15,2760,1,0.9,10,34.3704,0,20
15,2096,0,0.1,10,27.1993,0,45
15,4180,1,0.7,10,27.7322,0,19
15,2804,1,0.5,10,21.22,0,15
15,2918,1,0.5,10,41.416,0,42
15,2750,0,0.1,10,16.0156,0,21
15,2356,1,0.5,10,27.952,0,24
15,4512,0,0.1,10,22.5394,0,35
15,4692,1,0.5,10,31.692,0,29
15,3996,1,0.5,10,22.716,0,17
15,4138,1,0.5,10,43.66,0,45
15,3664,0,0.3,10,29.6413,0,33
15,3134,1,0.5,10,28.7,0,25
15,3388,1,0.9,10,42.6105,0,28
15,3154,1,0.7,10,30.3024,0,22
15,2660,1,0.5,10,33.936,0,32
15,3022,0,0.1,10,23.9374,0,38
15,3394,1,0.5,10,33.188,0,31
15,4094,1,0.7,10,40.5835,0,34
15,4194,1,0.7,10,29.4457,0,21
15,3164,1,0.3,10,25.1666,0,26
15,3266,1,0.5,10,39.172,0,39
15,4680,0,0.3,10,31.559,0,36
15,3052,0,0.1,10,19.7435,0,29
15,2860,0,0.1,10,21.1414,0,32
15,3294,1,0.5,10,39.172,0,39
15,2468,1,0.5,10,34.684,0,33
15,2824,1,0.9,10,30.2504,0,16
15,3132,0,0.3,10,25.8058,0,27
15,3600,1,0.3,10,23.8881,0,24
15,2826,1,0.5,10,41.416,0,42
15,3252,1,0.9,10,29.2204,0,15
15,4228,0,0.1,10,23.9374,0,38
15,3828,1,0.9,10,60.1207,0,45
15,2014,0,0.1,10,27.1993,0,45
15,2358,0,0.1,10,24.4034,0,39
15,3120,1,0.7,10,35.4429,0,28
15,2298,1,0.9,10,44.6705,0,30
15,1960,1,0.5,10,25.708,0,21
15,2036,1,0.7,10,40.5835,0,34
15,2508,1,0.3,10,23.8881,0,24
15,3642,1,0.7,10,49.151,0,44
15,2412,1,0.5,10,37.676,0,37
15,2386,1,0.5,10,30.196,0,27
15,2776,0,0.1,10,23.9374,0,38
15,2600,0,0.1,10,16.9475,0,23
15,2400,1,0.5,10,30.944,0,28
15,2538,1,0.7,10,48.2942,0,43
15,2456,1,0.9,10,50.8506,0,36
15,2230,1,0.9,10,35.4004,0,21
15,2640,1,0.7,10,46.5807,0,41
15,3312,1,0.5,10,35.432,0,34
15,4498,1,0.3,10,20.6918,0,19
15,2444,1,0.5,10,34.684,0,33
15,2000,1,0.7,10,40.5835,0,34
15,2870,1,0.7,10,33.7294,0,26
15,2938,1,0.9,10,46.7306,0,32
15,2254,1,0.5,10,30.944,0,28
15,2580,1,0.9,10,30.2504,0,16
15,2920,1,0.7,10,24.3052,0,15
15,2372,1,0.9,10,38.4905,0,24
15,2300,0,0.1,10,13.2196,0,15
15,3194,1,0.5,10,29.448,0,26
15,2530,0,0.1,10,23.0054,0,36
15,3022,1,0.9,10,31.2804,0,17
15,2238,0,0.1,10,13.6856,0,16
15,3288,1,0.5,10,34.684,0,33
15,2026,1,0.9,10,47.7606,0,33
15,2874,1,0.7,10,24.3052,0,15
15,1796,1,0.9,10,29.2204,0,15
15,3522,0,0.3,10,21.3311,0,20
15,3208,1,0.5,10,34.684,0,33
15,3788,1,0.3,10,18.7741,0,16
15,1822,1,0.5,10,29.448,0,26
15,2606,0,0.3,10,30.2805,0,34
15,2656,0,0.1,10,23.4714,0,37
15,3128,1,0.5,10,36.928,0,36
15,2510,1,0.7,10,26.0187,0,17
15,2848,1,0.5,10,31.692,0,29
15,4166,0,0.3,10,26.4451,0,28
